type	item	lc_zone	wma_id	zone	map	norm_x	norm_y	server_x	server_y	realms	modes	records	files	first_seen	last_seen	status
worldforged	354514	700	699	Dire Maul	429	0.4400	0.6700	157.6	206.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	12	2025-10-14	2026-05-20	STALE
worldforged	354515	142	141	Dustwallow Marsh	1	0.5475	0.5331	-3898.9	-3849.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-09	2026-08-27	CONFIRMED
worldforged	354516	142	141	Dustwallow Marsh	1	0.3946	0.3413	-3227.6	-3046.1	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	7	16	2025-10-09	2026-08-27	FADING
worldforged	354516	142	141	Dustwallow Marsh	1	0.3994	0.3402	-3223.6	-3071.2	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	4	2025-10-09	2026-07-30	STALE
worldforged	354516	1232	1231	Fel Rock	1	0.3943	0.3421	10147.9	1139.6	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	3	15	2026-07-06	2026-07-06	FADING
worldforged	354517	142	141	Dustwallow Marsh	1	0.4600	0.5712	-4032.2	-3389.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	18	2025-10-05	2026-09-03	CONFIRMED
worldforged	354517	142	141	Dustwallow Marsh	1	0.4748	0.5896	-4096.6	-3467.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-17	FADING
worldforged	354517	1218	1217	Dustwind Cave	1	0.4594	0.5724	872.8	-4741.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	8	2025-11-21	2025-11-21	CONFIRMED
worldforged	354518	142	141	Dustwallow Marsh	1	0.4686	0.2441	-2887.2	-3434.8	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	7	17	2025-10-05	2026-08-27	FADING
worldforged	354518	142	141	Dustwallow Marsh	1	0.4700	0.2483	-2902.1	-3442.0	Bronzebeard - Warcraft Reborn|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	2	2	2025-10-05	2026-05-20	FADING
worldforged	354518	142	141	Dustwallow Marsh	1	0.4942	0.3580	-3286.0	-3569.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	3	2025-10-05	2026-07-14	FADING
worldforged	354518	1232	1231	Fel Rock	1	0.4678	0.2427	10166.5	1119.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	15	2026-07-06	2026-07-06	FADING
worldforged	354519	142	141	Dustwallow Marsh	1	0.3971	0.6684	-4372.4	-3059.4	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	8	16	2025-10-05	2026-08-27	FADING
worldforged	354519	142	141	Dustwallow Marsh	1	0.4000	0.6700	-4378.0	-3074.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-05	2026-04-25	FADING
worldforged	354519	142	141	Dustwallow Marsh	1	0.4235	0.6733	-4389.6	-3197.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-17	FADING
worldforged	354521	142	141	Dustwallow Marsh	1	0.4401	0.6006	-4135.0	-3285.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-07	2026-09-03	FADING
worldforged	354522	20	19	Blasted Lands	0	0.5550	0.3220	-11285.3	-3100.4	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-12	2026-08-28	CONFIRMED
worldforged	354523	20	19	Blasted Lands	0	0.4795	0.5307	-11751.6	-2847.4	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-13	2026-08-28	FADING
worldforged	354523	38	37	Stranglethorn Vale	0	0.4784	0.5318	-13430.3	-832.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-06	2025-11-06	CONFIRMED
worldforged	410010	23	22	Western Plaguelands	0	0.4627	0.5258	1859.1	-1573.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	12	20	2025-10-17	2026-08-28	CONFIRMED
worldforged	410010	35	34	Duskwood	0	0.4630	0.5248	-10660.6	-416.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-05	2025-11-05	CONFIRMED
worldforged	410010	262	261	Silithus	1	0.2665	0.1315	-6263.5	1609.0	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	10	2026-08-11	2026-08-11	CONFIRMED
worldforged	410011	23	22	Western Plaguelands	0	0.5213	0.5021	1927.0	-1825.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-10	2026-07-13	FADING
worldforged	410011	23	22	Western Plaguelands	0	0.5301	0.5561	1772.3	-1862.8	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	7	16	2025-10-10	2026-08-29	CONFIRMED
worldforged	410011	23	22	Western Plaguelands	0	0.5379	0.5590	1763.9	-1896.4	Bronzebeard - Warcraft Reborn|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	2	3	2025-10-10	2026-05-20	FADING
worldforged	410012	23	22	Western Plaguelands	0	0.5187	0.4410	2102.1	-1813.8	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-12	2026-08-28	FADING
worldforged	410013	23	22	Western Plaguelands	0	0.4896	0.3180	2454.7	-1688.7	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-12-29	2026-08-28	FADING
worldforged	410013	689	688	Blackfathom Deeps	48	0.1811	0.4351	-453.0	306.7	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	9	2026-08-15	2026-08-15	CONFIRMED
worldforged	410014	23	22	Western Plaguelands	0	0.5318	0.3695	2307.0	-1870.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-13	2026-08-28	CONFIRMED
worldforged	410015	23	22	Western Plaguelands	0	0.5700	0.3600	2334.2	-2034.4	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	13	2026-07-08	2026-07-08	FADING
worldforged	410016	23	22	Western Plaguelands	0	0.4496	0.3393	2393.7	-1516.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	12	20	2025-10-09	2026-08-28	FADING
worldforged	410016	35	34	Duskwood	0	0.4480	0.3391	-10326.4	-376.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-05	2025-11-05	CONFIRMED
worldforged	410016	282	281	Winterspring	1	0.5202	0.4457	6423.5	-4009.4	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	11	2026-08-02	2026-08-02	FADING
worldforged	410016	751	750	Maraudon	349	0.3840	0.7691	120.3	-150.0	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	11	2026-08-02	2026-08-02	FADING
worldforged	410017	23	22	Western Plaguelands	0	0.5501	0.2374	2685.5	-1948.8	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-12	2026-08-28	FADING
worldforged	410018	23	22	Western Plaguelands	0	0.5291	0.1913	2817.7	-1858.4	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-14	2026-08-28	FADING
worldforged	410019	23	22	Western Plaguelands	0	0.4812	0.2296	2707.8	-1652.7	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-14	2026-08-28	FADING
worldforged	410020	23	22	Western Plaguelands	0	0.4592	0.6238	1578.1	-1558.2	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	9	18	2026-07-06	2026-08-28	FADING
worldforged	410020	23	22	Western Plaguelands	0	0.4630	0.5796	1704.9	-1574.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	3	2026-07-06	2026-07-15	FADING
worldforged	410021	23	22	Western Plaguelands	0	0.4215	0.1889	2824.6	-1396.0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-13	2026-08-27	FADING
worldforged	410022	23	22	Western Plaguelands	0	0.4188	0.1490	2938.9	-1384.4	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-18	2026-08-27	STALE
worldforged	410023	23	22	Western Plaguelands	0	0.4400	0.1700	2878.8	-1475.6	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	5	7	2025-10-19	2026-07-30	STALE
worldforged	410023	23	22	Western Plaguelands	0	0.4452	0.1449	2950.7	-1497.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-19	2026-07-18	FADING
worldforged	410023	23	22	Western Plaguelands	0	0.4479	0.1331	2984.6	-1509.4	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	10	2025-10-19	2026-08-28	FADING
worldforged	410024	23	22	Western Plaguelands	0	0.4644	0.1372	2972.9	-1580.3	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	10	2025-10-18	2026-08-27	FADING
worldforged	410024	23	22	Western Plaguelands	0	0.4712	0.2072	2772.2	-1609.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-18	2026-07-11	FADING
worldforged	410024	23	22	Western Plaguelands	0	0.4800	0.3000	2506.2	-1647.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	6	8	2025-10-18	2026-07-09	FADING
worldforged	410025	23	22	Western Plaguelands	0	0.4509	0.1513	2932.4	-1522.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-19	2026-08-27	FADING
worldforged	410026	23	22	Western Plaguelands	0	0.4510	0.4482	2081.4	-1522.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-09	2026-08-28	FADING
worldforged	410026	24	23	Eastern Plaguelands	0	0.3544	0.8548	1406.3	-3715.6	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	9	2026-08-11	2026-08-11	CONFIRMED
worldforged	410027	23	22	Western Plaguelands	0	0.5490	0.4564	2058.0	-1943.9	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	10	20	2026-04-30	2026-08-28	FADING
worldforged	410027	24	23	Eastern Plaguelands	0	0.4548	0.4423	2515.1	-4120.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	10	2026-08-04	2026-08-04	FADING
worldforged	410027	24	23	Eastern Plaguelands	0	0.4929	0.5959	2102.2	-4273.9	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	1	2026-08-04	2026-08-04	CONFIRMED
worldforged	410028	23	22	Western Plaguelands	0	0.7163	0.7744	1146.6	-2663.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-12	2026-07-13	FADING
worldforged	410028	23	22	Western Plaguelands	0	0.7481	0.8385	962.9	-2800.0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	18	2025-10-12	2026-08-24	CONFIRMED
worldforged	410028	162	161	Tanaris	1	0.6756	0.2120	-6850.2	-4879.6	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	6	2026-08-25	2026-08-25	CONFIRMED
worldforged	410029	23	22	Western Plaguelands	0	0.6083	0.7209	1299.8	-2199.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	8	20	2025-10-11	2026-08-26	STALE
worldforged	410030	23	22	Western Plaguelands	0	0.4202	0.5981	1651.8	-1390.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-09	2026-08-28	CONFIRMED
worldforged	410031	23	22	Western Plaguelands	0	0.3087	0.6223	1582.5	-911.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-09	2026-08-30	CONFIRMED
worldforged	410031	23	22	Western Plaguelands	0	0.3509	0.5510	1786.8	-1092.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-10-09	2026-07-08	CONFIRMED
worldforged	410032	23	22	Western Plaguelands	0	0.6386	0.5707	1730.3	-2329.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-09	2026-08-28	FADING
worldforged	410033	23	22	Western Plaguelands	0	0.5952	0.5236	1865.4	-2142.8	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	free-pick|season-10-freepick|season-10-wildcard	3	2	2025-10-05	2026-05-20	CONFIRMED
worldforged	410033	23	22	Western Plaguelands	0	0.5982	0.5323	1840.6	-2155.8	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	8	20	2025-10-05	2026-08-28	CONFIRMED
worldforged	410034	23	22	Western Plaguelands	0	0.6167	0.3553	2347.6	-2235.3	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	12	2025-10-15	2026-08-26	FADING
worldforged	410034	23	22	Western Plaguelands	0	0.6167	0.3500	2362.9	-2235.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	5	9	2025-10-15	2026-07-07	FADING
worldforged	410035	23	22	Western Plaguelands	0	0.3989	0.7902	1101.2	-1298.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-09	2026-08-28	CONFIRMED
worldforged	410035	35	34	Duskwood	0	0.3975	0.7913	-11140.3	-239.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-04	2025-11-04	CONFIRMED
worldforged	410036	23	22	Western Plaguelands	0	0.8032	0.7420	1239.5	-3037.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-05	2026-08-24	CONFIRMED
worldforged	410038	262	261	Silithus	1	0.8080	0.2079	-6441.0	-276.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-13	2026-08-28	CONFIRMED
worldforged	410039	262	261	Silithus	1	0.7577	0.2495	-6537.6	-101.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-10	2026-08-28	FADING
worldforged	410040	262	261	Silithus	1	0.5799	0.4360	-6970.8	517.8	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	free-pick|season-10-freepick|season-10-wildcard	3	2	2025-10-18	2026-05-20	CONFIRMED
worldforged	410040	262	261	Silithus	1	0.6114	0.3461	-6762.0	408.0	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	6	20	2025-10-18	2026-08-28	FADING
worldforged	410041	262	261	Silithus	1	0.7025	0.2537	-6547.3	90.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	7	20	2025-10-10	2026-08-28	FADING
worldforged	410042	262	261	Silithus	1	0.6448	0.2678	-6580.1	291.8	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	4	3	2025-10-10	2026-04-25	FADING
worldforged	410042	262	261	Silithus	1	0.6816	0.1708	-6354.8	163.8	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	5	16	2025-10-10	2026-08-27	CONFIRMED
worldforged	410042	2030	2029	Sinister Lair	1	0.6846	0.1732	-63.5	-4476.7	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	12	2025-11-22	2025-11-22	CONFIRMED
worldforged	410043	1227	1226	Twilight's Run	1	0.3965	0.3705	-6245.7	61.1	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	3	12	2025-10-10	2026-08-29	CONFIRMED
worldforged	410043	1227	1226	Twilight's Run	1	0.3997	0.3612	-6244.1	60.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	5	10	2025-10-10	2026-07-12	FADING
worldforged	410044	1227	1226	Twilight's Run	1	0.8449	0.2889	-6232.0	-52.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	7	20	2025-10-19	2026-08-29	FADING
worldforged	410045	262	261	Silithus	1	0.5730	0.1363	-6274.6	541.7	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-10	2026-08-24	FADING
worldforged	410046	262	261	Silithus	1	0.5443	0.2506	-6540.2	641.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-21	2026-08-26	CONFIRMED
worldforged	410047	262	261	Silithus	1	0.4870	0.4332	-6964.3	841.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	3	2025-10-10	2026-07-16	FADING
worldforged	410047	262	261	Silithus	1	0.4980	0.3440	-6757.0	802.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	18	2025-10-10	2026-08-28	CONFIRMED
