type	item	pins	zones	maps	realms	records	first_seen	last_seen
worldforged	410064	2	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-10	2026-08-29
worldforged	410065	2	Silithus|Sinister Lair	1	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	6	2025-10-10	2026-04-25
worldforged	410066	1	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-10	2026-08-28
worldforged	410067	1	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-10	2026-08-25
worldforged	410068	3	Silithus|Sinister Lair	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-15	2026-08-31
worldforged	410069	1	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-10	2026-08-29
worldforged	410070	1	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-10	2026-08-30
worldforged	410071	2	Silithus|Sinister Lair	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	12	2025-10-10	2026-08-27
worldforged	410072	1	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-16	2026-08-28
worldforged	410073	1	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	6	2025-10-10	2026-05-20
worldforged	410074	2	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-10	2026-08-25
worldforged	410075	1	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-10	2026-08-29
worldforged	410076	1	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-17	2026-08-30
worldforged	410077	2	Silithus	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-10	2026-08-26
worldforged	410079	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	6	2025-10-09	2026-05-20
worldforged	410080	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-09	2026-08-31
worldforged	410081	8	Silithus|The Barrens|Tirisfal Glades|Western Plaguelands|Winterspring	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	17	2025-10-09	2026-08-27
worldforged	410082	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-09	2026-09-03
worldforged	410083	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-09	2026-08-31
worldforged	410085	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	12	2025-10-11	2026-08-28
worldforged	410086	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-30	2026-08-28
worldforged	410087	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-09	2026-08-27
worldforged	410088	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	6	2025-10-09	2026-05-20
worldforged	410089	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-09	2026-08-29
worldforged	410090	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	12	2025-10-15	2026-08-28
worldforged	410091	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-10	2026-08-27
worldforged	410092	10	Azshara|Eastern Plaguelands|Silithus|Un'Goro Crater|Western Plaguelands|Winterspring	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	16	2025-10-30	2026-08-27
worldforged	410093	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-09	2026-08-27
worldforged	410094	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-15	2026-08-28
worldforged	410095	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	8	2025-10-18	2026-08-28
worldforged	410096	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-09	2026-08-26
worldforged	410097	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-09	2026-08-27
worldforged	410098	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-09	2026-08-26
worldforged	410099	5	Silithus|Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	12	2025-10-09	2026-08-28
worldforged	410100	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-09	2026-08-27
worldforged	410101	1	Winterspring	1	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	6	2025-10-09	2026-08-27
worldforged	410102	2	Mulgore|Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-15	2026-08-28
worldforged	410103	2	Silithus|Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-12	2026-08-28
worldforged	410104	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-09	2026-08-30
worldforged	410105	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-09	2026-08-28
worldforged	410106	2	The Barrens|Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-09	2026-08-28
worldforged	410107	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-09	2026-08-28
worldforged	410108	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-10	2026-08-27
worldforged	410109	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-10	2026-08-27
worldforged	410110	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-19	2026-08-27
worldforged	410111	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	8	2025-10-10	2026-08-27
worldforged	410112	3	Dire Maul|Maraudon|Winterspring	1|349|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-15	2026-08-27
worldforged	410113	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-10	2026-08-29
worldforged	410114	5	Western Plaguelands|Winterspring	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	17	2025-10-10	2026-08-24
worldforged	410115	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-10	2026-08-31
worldforged	410116	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-10	2026-08-30
worldforged	410117	3	Eastern Plaguelands|Winterspring	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-19	2026-08-30
worldforged	410118	1	Winterspring	1	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	12	2025-10-19	2026-08-31
worldforged	410119	2	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-10	2026-07-25
worldforged	410121	4	Tirisfal Glades|Winterspring	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-19	2026-08-27
worldforged	410123	1	Winterspring	1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	7	2025-10-19	2026-08-22
worldforged	410124	1	Winterspring	1	Rexxar - Conquest of Azeroth	3	2026-07-20	2026-07-20
worldforged	410125	3	Deathknell|Winterspring	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	8	2025-10-10	2026-08-22
worldforged	410127	5	Alterac Mountains|Burning Steppes|Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-19	2026-08-28
worldforged	410128	2	Eastern Plaguelands|Elwynn Forest	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-10	2026-08-30
worldforged	410129	3	Alterac Mountains|Eastern Plaguelands|Elwynn Forest	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	14	2025-10-10	2026-08-25
worldforged	410130	3	Burning Steppes|Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	12	2025-10-10	2026-08-21
worldforged	410131	3	Alterac Mountains|Eastern Plaguelands|Tanaris	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	13	2025-10-13	2026-08-28
worldforged	410133	2	Eastern Plaguelands|Wetlands	0	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	12	2025-10-10	2026-08-30
worldforged	410134	2	Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	7	2025-10-17	2026-08-30
worldforged	410135	2	Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	6	2025-10-10	2026-05-20
worldforged	410136	2	Alterac Mountains|Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-11	2026-08-27
worldforged	410137	1	Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	6	2025-10-13	2026-05-20
worldforged	410138	3	Burning Steppes|Eastern Plaguelands|Elwynn Forest	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	12	2025-10-10	2026-08-30
worldforged	410139	2	Eastern Plaguelands|Elwynn Forest	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-10	2026-08-29
worldforged	410140	2	Eastern Plaguelands|Wetlands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	10	2025-10-17	2026-08-27
worldforged	410141	3	Alterac Mountains|Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-14	2026-08-29
worldforged	410142	5	Alterac Mountains|Deadwind Pass|Eastern Plaguelands	0	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	12	2025-10-10	2026-08-27
worldforged	410143	3	Alterac Mountains|Eastern Plaguelands|Wetlands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	14	2025-10-10	2026-08-27
worldforged	410144	5	Alterac Mountains|Eastern Plaguelands|Elwynn Forest|Isle of Quel'Danas|Wetlands	0|530	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	15	2025-10-11	2026-08-27
worldforged	410147	3	Alterac Mountains|Eastern Plaguelands|Elwynn Forest	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	15	2025-10-10	2026-08-27
worldforged	410148	3	Eastern Plaguelands|Elwynn Forest|Wetlands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	14	2025-10-11	2026-08-29
worldforged	410149	2	Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-10	2026-08-30
worldforged	410150	2	Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	8	2025-10-14	2026-08-27
worldforged	410151	1	Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	9	2025-10-15	2026-08-27
worldforged	410152	1	Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-13	2026-08-29
worldforged	410153	2	Alterac Mountains|Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	13	2025-10-12	2026-08-28
worldforged	410154	7	Alterac Mountains|Dire Maul|Eastern Plaguelands|Un'Goro Crater	0|1|429	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	14	2025-10-18	2026-08-30
worldforged	410155	1	Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	11	2025-10-13	2026-08-30
worldforged	410156	4	Alterac Mountains|Eastern Plaguelands|Elwynn Forest	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	15	2025-10-10	2026-08-28
worldforged	410157	1	Eastern Plaguelands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	7	2025-10-10	2026-08-27
worldforged	410158	7	Alterac Mountains|Blackrock Caverns|Burning Steppes|Eastern Plaguelands|Elwynn Forest|Palemane Rock|Razorfen Kraul	0|1|47|645	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	19	2025-10-10	2026-08-30
worldforged	410159	3	Alterac Mountains|Eastern Plaguelands|Elwynn Forest	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	16	2025-10-12	2026-08-27
worldforged	410160	6	Burning Steppes|Eastern Plaguelands|Elwynn Forest|Silithus	0|1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	19	2025-10-10	2026-08-30
worldforged	410161	3	Eastern Plaguelands|Elwynn Forest|Wetlands	0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	14	2025-10-10	2026-08-27
