id	name	type	display_id	sightings	submissions	zones	example_zone	example_map_id	example_x	example_y	example_z	example_map_x	example_map_y	lock_id	lock_type	other_names	seen_in	zone_list	origin
96167	Shareholder's Coffer	Chest	138105	3	3	2	UnGoroCrater	1	-8058.640	-2015.740	-182.061	68.900	84.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96168	Polished Rifle	Chest	178505	3	3	2	UnGoroCrater	1	-8038.340	-2066.430	-189.701	70.300	84.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96169	Dreamcatcher	Chest	1065404	3	3	2	UnGoroCrater	1	-6343.260	-670.271	-176.905	32.500	15.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96170	Silverback Cape	Chest	980926	4	3	2	UnGoroCrater	1	-6419.630	-1901.670	-203.186	65.800	18.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96173	Jane's Hat	Chest	515444	4	3	2	UnGoroCrater	1	-6263.190	-2001.460	-261.251	68.500	12.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96174	Kodo Riding Harness	Chest	1029814	3	3	2	UnGoroCrater	1	-7778.140	-684.535	-234.209	32.900	73.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96175	Well Loved Bow	Chest	175957	3	3	2	UnGoroCrater	1	-7801.130	-2127.380	-238.045	71.900	74.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96176	Amethyst Shard	Chest	5011	6	3	3	Tanaris	1	-7472.970	-2453.900	-191.098	32.400	34.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tanaris | UnGoroCrater | UngoroCrater	ascension
96177	Strange Glowing Crystal	Chest	1060048	3	3	2	UnGoroCrater	1	-6935.170	-2467.990	-186.812	81.100	39.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96178	Engineer's Tongs	Chest	515449	4	3	2	UnGoroCrater	1	-6382.270	-1960.770	-259.108	67.400	16.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96179	Abandoned Crate	Chest	2350	3	3	2	UnGoroCrater	1	-6313.730	-1158.740	-269.344	45.700	14.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96180	Spear of a Slain Hunter	Chest	515450	3	3	2	UnGoroCrater	1	-7019.200	-217.967	-215.089	20.300	42.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96181	Ancient Earth Idol	Chest	176684	3	3	2	UnGoroCrater	1	-7386.760	-224.457	-216.922	20.500	57.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96182	Protruding Bone	Chest	515451	3	3	2	UnGoroCrater	1	-7885.570	-617.580	-255.565	31.100	77.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96183	Small Meteor	Chest	8052	3	3	2	UnGoroCrater	1	-8214.180	-1099.940	-214.164	44.100	91.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96184	Mutated Threshadon Heart	Chest	1066565	3	3	2	UnGoroCrater	1	-7371.220	-2006.360	-266.137	68.600	56.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96185	Shallow Grave	Chest	20	3	3	2	UnGoroCrater	1	-7193.430	-2428.660	-217.791	80.100	49.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96186	Raptor Thief's Corpse	Chest	5511	2	2	1	UnGoroCrater	1	-7385.720	-1814.170	-270.977	63.400	57.500				GameObjects-Bronzebeard | dumps_part2	UnGoroCrater	ascension
96187	Charged Pylon Crystal	Generic	1035196	3	3	2	UnGoroCrater	1	-7197.590	-2324.230	-228.143	77.200	49.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96188	Charging Box	Chest	1060885	3	3	2	UnGoroCrater	1	-7198.700	-2324.690	-227.558	77.200	49.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96189	Improvised Lever	Chest	515453	3	3	2	UnGoroCrater	1	-6767.360	-1683.600	-270.825	59.900	32.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96190	Tar-Covered Sproutling	Chest	391	3	3	2	UnGoroCrater	1	-6508.760	-1022.690	-272.663	42.100	22.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96191	Hefty Bone	Chest	101677	3	3	2	UnGoroCrater	1	-6548.040	-1874.560	-272.112	65.100	23.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96192	Nethergarde Crate	Chest	285	8	3	2	BlastedLands	0	-10834.412	-3049.709	57.282	54.000	12.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands | SwampOfSorrows	ascension
96193	Nethergarde Mining Cap	Chest	515284	9	3	2	BlastedLands	0	-10661.800	-3344.500	-8.976	62.800	4.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands | SwampOfSorrows	ascension
96194	Old Crate	Chest	336	5	3	1	BlastedLands	0	-11144.700	-3162.780	10.401	57.300	25.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96195	Dreadmaul Supplies	Chest	1036633	7	3	2	BlastedLands	0	-10838.801	-2727.029	7.539	44.300	12.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands | SwampOfSorrows	ascension
96196	Rusted Shoulderplate	Chest	7943	5	3	1	BlastedLands	0	-11450.115	-3087.736	4.909	55.100	39.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96197	Ogre Mace	Chest	184705	5	3	1	BlastedLands	0	-11536.100	-2847.840	8.716	47.900	43.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96198	Half-Buried Dagger	Chest	179698	5	3	1	BlastedLands	0	-11806.000	-2958.470	9.017	51.200	55.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96199	Kum'isha's Supply Chest	Chest	1010316	5	3	1	BlastedLands	0	-11366.010	-2983.492	0.879	52.000	35.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96200	Skeletal Claw	Chest	515429	5	3	1	BlastedLands	0	-11316.900	-3420.510	7.591	65.000	33.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96201	Shadowsworn Staff	Chest	86641	5	3	1	BlastedLands	0	-11210.600	-3519.800	8.020	68.000	28.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96202	Sharpened Axe	Chest	175337	5	3	1	BlastedLands	0	-11789.918	-3165.029	-28.000	57.400	54.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96203	Magical Staff	Chest	188401	5	3	1	BlastedLands	0	-11820.800	-3230.390	-29.726	59.400	56.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96204	Mojo's Chest	Chest	10	7	3	2	BlastedLands	0	-10931.500	-2761.430	29.689	45.400	16.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands | SwampOfSorrows	ascension
96205	Shadowsworn Chest	Chest	1010588	5	3	1	BlastedLands	0	-11505.100	-2685.780	6.393	43.100	42.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96206	Empowered Scythe	Chest	188676	5	3	1	BlastedLands	0	-11614.700	-3396.250	8.608	64.300	46.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96207	Sacrificial Knife	Chest	179987	5	3	1	BlastedLands	0	-11281.800	-2548.440	100.159	39.000	32.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96208	Skewered Doll	Chest	1046185	5	3	1	BlastedLands	0	-11684.049	-2379.332	1.081	34.000	50.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96209	Glowing Gem	Chest	8513	5	3	1	BlastedLands	0	-11649.121	-2969.725	10.643	51.600	48.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96210	Smoldering Boots	Chest	254102	5	3	1	BlastedLands	0	-11799.438	-2731.145	7.719	44.500	55.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96211	Slime-Covered Bracers	Chest	1028909	3	3	2	UnGoroCrater	1	-6805.610	-865.363	-265.227	37.800	34.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96212	Wooden Chest	Chest	1051775	3	3	2	UnGoroCrater	1	-6576.100	-746.508	-272.096	34.600	24.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96213	Beach Bag	Chest	1074449	3	3	2	UnGoroCrater	1	-7212.400	-417.514	-272.518	25.700	50.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96214	Beautifully Crafted Bracelets	Chest	1070109	3	3	2	UnGoroCrater	1	-7228.780	-832.988	-267.724	36.900	51.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96215	Ravasaur Claw	Chest	7922	3	3	2	UnGoroCrater	1	-7629.940	-1944.330	-266.095	67.000	67.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96216	Sharpened Hatchet	Chest	174930	3	3	2	UnGoroCrater	1	-7236.420	-2152.130	-270.635	72.600	51.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96217	Abandoned Mallet	Chest	90836	3	3	2	UnGoroCrater	1	-7498.500	-1119.410	-271.904	44.700	62.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96218	Steel Helmet	Chest	515290	2	2	1	UnGoroCrater	1	-8234.120	-1317.000	-207.499	50.000	91.900				GameObjects-Bronzebeard | dumps_part2	UnGoroCrater	ascension
96219	Bert's Box of Success	Chest	10	3	3	2	UnGoroCrater	1	-6970.180	-641.104	-270.602	31.700	40.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96220	Ritual Chest	Chest	1010588	3	3	2	UnGoroCrater	1	-7801.970	-1108.970	-261.784	44.400	74.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96221	Fallen Adventurer	Chest	1065373	3	3	2	UnGoroCrater	1	-7853.920	-1485.160	-266.617	54.600	76.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96222	Tar Stuck Wrap	Chest	254099	3	3	2	UnGoroCrater	1	-6846.320	-1250.340	-273.395	48.200	35.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	ascension
96223	Ominous Sword	Chest	515443	5	3	1	BlastedLands	0	-12235.225	-2475.115	-1.650	36.800	74.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands	ascension
96224	Portal Anchor	Chest	1066612	4	2	1	BlastedLands	0	-12182.000	-2723.450	13.464	44.200	72.300				GameObjects-Bronzebeard | dumps_part2	BlastedLands	ascension
96225	Cenarion Crate	Chest	980926	3	3	1	Winterspring	1	7696.952	-4797.721	697.018	63.100	17.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	ascension
96226	Highborne Momento	Chest	1041127	3	3	1	Winterspring	1	6340.660	-3869.660	687.891	50.000	46.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	ascension
96228	Gnomish Chest	Chest	1056773	3	3	1	Winterspring	1	7485.680	-4421.270	678.692	57.800	22.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part3	Winterspring	ascension
96229	Sample Box	Chest	2976	3	3	1	Winterspring	1	4421.478	-4146.738	949.540	53.900	86.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	ascension
96230	Recruitment Badge			2	1	1	Silithus	1	-8185.404	1446.618	4.135	31.300	95.900				dumps_part4	Silithus	ascension
96231	Recruitment Badge			2	1	2	Kalimdor	1	-8197.084	1647.310	3.974	41.900	85.600				dumps_part4	Kalimdor | Silithus	ascension
96232	Elemental Bracer	Chest	1050644	3	2	1	Silithus	1	-6427.540	1449.170	-1.133	31.200	20.200				GameObjects-Bronzebeard | dumps_part2	Silithus	ascension
96233	Spare Hammer	Chest	178994	8	3	1	EasternPlaguelands	0	2671.777	-2488.580	74.734	5.000	38.400				dumps_part2 | dumps_part3 | dumps_part4	EasternPlaguelands	ascension
96234	Chest of Warm Clothes	Chest	41	3	3	1	Winterspring	1	6696.849	-2974.865	573.407	37.400	38.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	ascension
96235	Harvester's Chest	Chest	10	3	2	1	WesternPlaguelands	0	1260.640	-2544.610	92.181	68.900	73.500				GameObjects-Bronzebeard | dumps_part2	WesternPlaguelands	ascension
96236	Plagued Bow	Chest	615123	22	3	2	EasternPlaguelands	0	1873.986	-3188.180	129.645	22.300	68.100				dumps_part2 | dumps_part3 | dumps_part4	EasternPlaguelands | WesternPlaguelands	ascension
96237	Box of Offerings	Chest	10	4	3	1	Silithus	1	-7583.250	230.098	11.921	66.200	70.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Silithus	ascension
96238	Assistant's Remains	Chest	980926	5	2	2	Azeroth	0	3301.120	-3620.220	149.470	53.500	29.000				dumps_part2 | dumps_part3	Azeroth | EasternPlaguelands	ascension
96239	Empty Bag	Chest	184763	4	2	1	EasternPlaguelands	0	3243.260	-3834.070	140.961	38.400	17.200				dumps_part2 | dumps_part3	EasternPlaguelands	ascension
96240	Crusader's Mace	Chest	184594	4	2	1	EasternPlaguelands	0	2225.070	-4649.260	74.799	58.600	55.000				dumps_part2 | dumps_part3	EasternPlaguelands	ascension
96241	Gift of Malorne	Chest	1030083	3	3	1	Ashenvale	1	2579.345	-1256.518	155.718	51.300	54.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Ashenvale	ascension
96243	Slightly-Damaged Chest	Chest	259	5	3	1	WesternPlaguelands	0	2088.300	-1531.080	66.259	45.300	44.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part3	WesternPlaguelands	ascension
96244	Pulsating Staff	Chest	530296	3	3	1	Winterspring	1	6247.050	-4390.190	689.612	57.400	48.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part3	Winterspring	ascension
96246	Apothecary Sack	Chest	1013845	6	3	2	EasternPlaguelands	0	1239.060	-3044.590	61.151	18.800	91.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part3	EasternPlaguelands | WesternPlaguelands	ascension
96247	Druidic Chest	Chest	41	4	2	1	WesternPlaguelands	0	1101.530	-1291.740	62.004	39.700	79.000				GameObjects-Bronzebeard | dumps_part2	WesternPlaguelands	ascension
96248	Fire-Resistant Lockbox	Chest	12000	3	2	1	BurningSteppes	0	-8385.960	-2178.560	207.651	65.300	69.400				dumps_part2 | dumps_part3	BurningSteppes	ascension
96251	Broken Crate RPG Prop	Generic	3791	8	3	2	Feralas	1	-4078.348	-412.033	43.219	84.200	36.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas | UnGoroCrater	ascension
96253	Branch RPG Prop	Generic	1051873	4	3	1	Feralas	1	-4005.543	304.859	64.451	73.900	35.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96254	Metal Cage RPG Prop	Generic	675	10	3	3	Feralas	1	-2834.570	2352.310	40.229	44.500	10.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas | SearingGorge | UnGoroCrater	ascension
96255	Hay Pile RPG Prop	Generic	1015664	5	3	1	Feralas	1	-3867.619	230.998	113.578	75.000	32.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96256	Troll Female Skeleton RPG Prop	Generic	2830	5	3	1	Feralas	1	-3864.660	215.723	113.255	75.200	32.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96257	Bone Pile RPG Prop	Generic	1007418	5	3	1	Feralas	1	-4854.020	896.695	138.479	65.400	53.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96258	Book Stack RPG Prop	Generic	107	4	2	1	Feralas	1	-3948.880	-146.893	140.955	80.400	34.100				GameObjects-Bronzebeard | dumps_part2	Feralas	ascension
96259	Bloody Meat RPG Prop	Generic	2951	9	3	3	Feralas	1	-4857.800	883.521	136.074	65.600	53.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas | Hinterlands | UnGoroCrater	ascension
96260	Ogre Backpack RPG Prop	Generic	3079	10	3	2	BlastedLands	0	-10930.014	-2765.105	29.706	45.500	16.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	BlastedLands | Feralas	ascension
96261	Fishing Pole RPG Prop	Generic	184988	1	1	1	Feralas	1	-4601.867	-24.555	88.834	78.700	48.200				dumps_part4	Feralas	ascension
96262	Broken Barrel RPG Prop	Generic	9	7	3	2	Feralas	1	-4487.990	182.658	-33.881	75.700	45.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas | UnGoroCrater	ascension
96263	Darnassus Banner RPG Prop	Generic	6390	1	1	1	Feralas	1	-5180.699	722.002	68.765	67.900	60.700				dumps_part4	Feralas	ascension
96264	Night Elf Tent RPG Prop	Generic	9177	5	3	2	Felwood	1	6318.390	-1866.300	430.971	61.000	21.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood | Feralas	ascension
96265	Night Elf Crate RPG Prop	Generic	1030083	5	3	2	Felwood	1	6321.630	-1858.930	432.831	60.900	21.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood | Feralas	ascension
96266	Night Elf Barrel RPG Prop	Generic	1041454	5	3	2	Felwood	1	6319.349	-1860.441	432.252	60.900	21.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood | Feralas	ascension
96267	Cookpot RPG Prop	Generic	7586	1	1	1	Feralas	1	-5186.174	708.450	66.603	68.100	60.900				dumps_part4	Feralas	ascension
96268	Fruit Bowl RPG Prop	Generic	1044508	1	1	1	Feralas	1	-5193.328	702.694	67.768	68.200	61.000				dumps_part4	Feralas	ascension
96269	Duskwood Table RPG Prop	Generic	234	1	1	1	Feralas	1	-5193.773	704.016	66.462	68.200	61.000				dumps_part4	Feralas	ascension
96270	Nightborn Pillow RPG Prop	Generic	1034373	5	3	2	Felwood	1	3846.827	-1665.752	261.996	57.500	85.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood | Feralas	ascension
96271	Broken Bear Trap RPG Prop	Generic	5712	4	3	3	Feralas	1	-5173.871	705.635	61.520	68.100	60.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas | UnGoroCrater | UngoroCrater	ascension
96272	Druid Rug RPG Prop	Generic	1031978	5	3	2	Felwood	1	3846.740	-1665.740	262.013	57.500	85.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood | Feralas	ascension
96273	Night Elf Ruins RPG Prop	Generic	8355	1	1	1	Feralas	1	-5168.736	757.655	70.357	67.400	60.500				dumps_part4	Feralas	ascension
96275	Tauren Weapon Rack RPG Prop	Generic	1009882	5	3	1	Feralas	1	-4163.080	616.459	70.809	69.400	38.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96276	Night Elf Ruins 2 RPG Prop	Generic	8356	6	3	2	Aszhara	1	3554.200	-6232.420	43.190	58.300	52.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Aszhara | Feralas	ascension
96277	Night Elf Ruins 3 RPG Prop	Generic	8353	6	3	2	Aszhara	1	3646.460	-6225.040	-0.726	58.100	50.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Aszhara | Feralas	ascension
96278	Nexus Runes RPG Prop	Generic	1026434	7	3	2	DeadwindPass	0	-11190.900	-1932.000	-14.419	43.900	79.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DeadwindPass | Feralas	ascension
96279	Shadowmoon Rock RPG Prop	Generic	1021330	5	3	1	Feralas	1	-5648.701	1374.731	78.508	58.500	70.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96280	Rock Circle RPG Prop	Generic	1049334	1	1	1	Feralas	1	-3446.861	2644.506	72.494	40.200	23.300				dumps_part4	Feralas	ascension
96281	Monument RPG Prop	Generic	478	1	1	1	Feralas	1	-3446.680	2644.700	70.123	40.200	23.300				dumps_part4	Feralas	ascension
96282	Barrel of Fish RPG Prop	Generic	1009591	5	3	1	Feralas	1	-5374.720	97.857	60.586	76.900	64.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96283	Pile of Fish RPG Prop	Generic	1029182	1	1	1	Feralas	1	-4602.229	-26.047	89.586	78.700	48.200				dumps_part4	Feralas	ascension
96284	Tauren Rug RPG Prop	Generic	5113	5	3	1	Feralas	1	-4153.213	606.936	70.823	69.600	38.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96285	Tauren Spear Rack RPG Prop	Generic	7425	5	3	1	Feralas	1	-4159.940	616.773	70.824	69.400	38.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96286	Kodo Hide RPG Prop	Generic	86042	5	3	1	Feralas	1	-4152.303	606.541	70.841	69.600	38.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96287	Tauren Loom RPG Prop	Generic	1016782	5	3	1	Feralas	1	-4156.135	603.068	70.821	69.600	38.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas	ascension
96288	Tauren Baskets RPG Prop	Generic	1034269	8	3	3	Feralas	1	-4166.707	611.934	70.876	69.500	38.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas | UnGoroCrater | UngoroCrater	ascension
96289	Orc Table RPG Prop	Generic	6613	7	3	2	Feralas	1	-4153.370	609.301	70.768	69.500	38.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Feralas | Hinterlands	ascension
96290	Orc Supplies RPG Prop	Generic	1013842	12	3	4	Dustwallow	1	-3996.131	-3962.854	90.334	56.900	56.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Dustwallow | Feralas | UnGoroCrater | UngoroCrater	ascension
96291	Azshara Statue RPG Prop	Generic	1056127	3	3	1	Aszhara	1	3588.976	-4910.090	123.913	32.200	51.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Aszhara	ascension
