realm	mode	npc	npc_key	npc_name	slot	item	item_name	money_cost	quantity	available	usable	extended_cost	honor_cost	arena_cost	cost_item_1	cost_count_1	cost_item_2	cost_count_2	cost_item_3	cost_count_3	captured
Darkmoon	Season 10 Wildcard	179538	179538:53834:34	Millhouse Manastorm	30	532575	Transform: S.A.V.I.O.R	0	1	-1	1	1	0	0	1297307	15000					2026-09-01 00:53:08
Darkmoon	Season 10 Wildcard	179538	179538:53834:34	Millhouse Manastorm	31	532576	Chromatic Actuator	0	1	-1	1	1	0	0	1297307	15000					2026-09-01 00:53:08
Darkmoon	Season 10 Wildcard	179538	179538:53834:34	Millhouse Manastorm	32	428236	Reins of Silvershine Sentinel	0	1	-1	1	1	0	0	1297307	20000					2026-09-01 00:53:08
Darkmoon	Season 10 Wildcard	179538	179538:53834:34	Millhouse Manastorm	33	532580	Rusted Keys to the Junkheap Drifter	0	1	-1	1	1	0	0	1297307	20000					2026-09-01 00:53:08
Darkmoon	Season 10 Wildcard	179538	179538:53834:34	Millhouse Manastorm	34	754706	Incarnation: Silvershine Sentinel	0	1	-1	1	1	0	0	1297307	22000					2026-09-01 00:53:08
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	1	339041	Interrupt Rod (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	2	99269	Hearty Heal Upgrade (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	3	339030	Cleanse (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	4	339031	Purification (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	5	339033	Curing (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	6	339074	Motion Lotion (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	7	99290	Freedom Fizz (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	8	339050	Sprint Serum (Rank 1)	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	9	1300179	Millhouse Mobility Mixture	0	1	-1	1	1	0	0	1297308	7500					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	10	339077	Taunting Tonic (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	11	339034	Muscle Maxer (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	12	339035	Genius Juice (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	13	339037	Reflex Booster (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	14	339036	Chakra Chug (Rank 1)	0	1	-1	1	1	0	0	1297308	15000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	15	339063	Incantation Intensifier (Rank 1)	0	1	-1	1	1	0	0	1297308	20000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	16	339070	Long Haul Liquid (Rank 1)	0	1	-1	1	1	0	0	1297308	20000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	17	339071	Harm Repellant Remedy (Rank 1)	0	1	-1	1	1	0	0	1297308	20000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	18	339072	Rage Rush Solution (Rank 1)	0	1	-1	1	1	0	0	1297308	20000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	19	439124	Purge-O-Matic	0	1	-1	1	1	0	0	1297308	10000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	20	339042	Frogduck Morph Machine	0	1	-1	1	1	0	0	1297308	10000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	179539	179539:339041:21	Cogsworth	21	339062	Tiny Ticking Time-Bomb	0	1	-1	1	1	0	0	1297308	30000					2026-09-01 00:53:13
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	1	1179149	Vicious War Spider (Alliance)	0	1	-1		1	25000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	2	1179152	Vicious War Spider (Horde)	0	1	-1		1	25000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	3	1777320	Rocktusk Battleboar	0	1	-1		1	25000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	4	1777436	Umberhoof Warboar	0	1	-1		1	25000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	5	29465	Black Battlestrider	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	6	29466	Black War Kodo	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	7	29467	Black War Ram	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	8	29468	Black War Steed Bridle	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	9	29469	Horn of the Black War Wolf	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	10	29470	Red Skeletal Warhorse	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	11	29471	Reins of the Black War Tiger	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	12	29472	Whistle of the Black War Raptor	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	13	34129	Swift Warstrider	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:1179149:14	Merul	14	35906	Reins of the Black War Elekk	0	1	-1	1	1	30000	0							2026-09-01 00:55:55
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	1	51534	Wrathful Gladiator's Tabard	0	1	-1		1	0	500							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	2	1203021	Gladiator's Tabard of Redemption	0	1	-1		1	5000	0							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	3	1203022	Gladiator's Tabard of Annihilation	0	1	-1		1	5000	0							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	4	1203026	Gladiator's Tabard of Frigidity	0	1	-1		1	5000	0							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	5	1203031	Gladiator's Tabard of Natural Cycles	0	1	-1		1	5000	0							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	6	1203040	Gladiator's Tabard of Gore	0	1	-1		1	5000	0							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	7	1203043	Gladiator's Tabard of Flames	0	1	-1		1	5000	0							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	8	1600890	Tyrannical Gladiator's Tabard	0	1	-1		1	5000	0							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	9	1600891	Grievous Gladiator's Tabard	0	1	-1		1	5000	0							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:51534:10	Merul	10	1203023	Gladiator's Tabard of Dominance	0	1	-1		1	5000	0							2026-09-01 00:55:48
Darkmoon	Season 10 Wildcard	317000	317000:6300533:5	Merul	1	6300533	Illusion: Dancing Steel	0	1	-1		1	5000	0							2026-09-01 00:55:50
Darkmoon	Season 10 Wildcard	317000	317000:6300533:5	Merul	2	6300535	Illusion: Elemental Force	0	1	-1		1	5000	0							2026-09-01 00:55:50
Darkmoon	Season 10 Wildcard	317000	317000:6300533:5	Merul	3	6300537	Illusion: Jade Spirit	0	1	-1		1	5000	0							2026-09-01 00:55:50
Darkmoon	Season 10 Wildcard	317000	317000:6300533:5	Merul	4	6300541	Illusion: Bloody Dancing Steel	0	1	-1		1	5000	0							2026-09-01 00:55:50
Darkmoon	Season 10 Wildcard	317000	317000:6300533:5	Merul	5	6300097	Illusion: Demonic Tyranny	0	1	-1		1	5000	0							2026-09-01 00:55:50
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	1	69087	Ruthless Gladiator's Satin Cord Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	2	69095	Ruthless Gladiator's Satin Cuffs Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	3	70497	Ruthless Gladiator's Satin Treads Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	4	70474	Ruthless Gladiator's Satin Gloves Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	5	70471	Ruthless Gladiator's Satin Robe Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	6	69089	Ruthless Gladiator's Satin Tunic Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	7	70472	Ruthless Gladiator's Satin Leggings Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	8	98447	Ruthless Gladiator's Satin Skirt	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	9	70473	Ruthless Gladiator's Satin Hood Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	10	70470	Ruthless Gladiator's Satin Mantle Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	11	1272342	Ruthless Gladiator's Dragonhide Belt Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	12	1272337	Ruthless Gladiator's Dragonhide Gloves Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	13	1272351	Ruthless Gladiator's Dragonhide Boots Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	14	1272340	Ruthless Gladiator's Dragonhide Robes Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	15	1272339	Ruthless Gladiator's Dragonhide Legguards Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	16	1272338	Ruthless Gladiator's Dragonhide Helm Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	17	1272341	Ruthless Gladiator's Dragonhide Spaulders Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	18	1285099	Ruthless Gladiator's Chain Belt Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	19	1270441	Ruthless Gladiator's Chain Gauntlets Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	20	1270500	Ruthless Gladiator's Chain Boots Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	21	1270476	Ruthless Gladiator's Chain Chest Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	22	1270435	Ruthless Gladiator's Chain Leggings Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	23	1270440	Ruthless Gladiator's Chain Helm Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	24	1270434	Ruthless Gladiator's Chain Spaulders Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	25	1006532	Vicious Gladiator's Plate Armplates Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	26	1006526	Vicious Gladiator's Plate Girdle Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	27	1006528	Vicious Gladiator's Plate Gauntlets Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	28	1006530	Vicious Gladiator's Plate Warboots Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	29	1006531	Vicious Gladiator's Plate Chestpiece Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	30	1006529	Vicious Gladiator's Plate Legguards Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	31	1006527	Vicious Gladiator's Plate Helm Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	317000	317000:69087:32	Merul	32	1006533	Vicious Gladiator's Plate Shoulders Elite	0	1	-1		1	5000	0							2026-09-01 00:55:53
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	1	1518202	Rethreaded Left Bear Claw	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	2	1518203	Rethreaded Right Bear Claw	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	3	1642896	Druid Idol of Agility	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	4	1642897	Druid Idol of Spells	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	5	1642898	Shaman Totem of Agility	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	6	1642899	Shaman Totem of Spells	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	7	1642900	Paladin Libram of Strength	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	8	1642901	Paladin Libram of Healing	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	9	1642902	Thrown Axe of the Executioner	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	10	1642944	Balanced Heartseeker	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	11	1642945	Venerable Dal'Rend's Sacred Charge	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	12	1642948	Devout Aurastone Hammer	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	13	1644091	Sharpened Scarlet Kris	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	14	1644094	The Blessed Hammer of Grace	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	15	1644096	Battleworn Thrash Blade	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	16	1648716	Venerable Mass of McGowan	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	17	3140350	Urn of Aspiring Light	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	18	3148335	Polished Observer's Shield	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	19	1642846	Wand of the Forgotten Lich	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	20	1642943	Bloodied Arcanite Reaper	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	21	1642946	Charmed Ancient Bone Bow	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	22	1642947	Dignified Headmaster's Charge	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	23	1642999	Ancient Crossbow	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	24	1644092	Reforged Truesilver Champion	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	25	1644093	Upgraded Dwarven Hand Cannon	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	26	1644095	Grand Staff of Jordan	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	27	1648718	Repurposed Lava Dredger	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	28	3142943	Sturdied Arcanite Spear	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	29	1642991	Swift Hand of Justice	0	1	-1	1	1	0	0	975001	500					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	30	1642992	Discerning Eye of the Beast	0	1	-1	1	1	0	0	975001	500					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	31	1644097	Inherited Insignia of the Horde	0	1	-1	1	1	0	0	975001	500					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	32	1644098	Inherited Insignia of the Alliance	0	1	-1	1	1	0	0	975001	500					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	33	1642949	Polished Spaulders of Valor	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	34	1642950	Champion Herod's Shoulder	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	35	1642951	Mystical Pauldrons of Elements	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	36	1642952	Stained Shadowcraft Spaulders	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	37	1642984	Preened Ironfeather Shoulders	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	38	1642985	Tattered Dreadmist Mantle	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	39	1644099	Strengthened Stockade Pauldrons	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	40	1644100	Pristine Lightforge Spaulders	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	41	1644101	Prized Beastmaster's Mantle	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	42	1644102	Aged Pauldrons of The Five Thunders	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	43	1644103	Exceptional Stormshroud Shoulders	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	44	1644105	Lasting Feralheart Spaulders	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	45	1644107	Exquisite Sunderseer Mantle	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	46	3142949	Burnished Spaulders of Might	0	1	-1	1	1	0	0	975001	600					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	47	1648677	Champion's Deathdealer Breastplate	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	48	1648683	Mystical Vest of Elements	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	49	1648685	Polished Breastplate of Valor	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	50	1648687	Preened Ironfeather Breastplate	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	51	1648689	Stained Shadowcraft Tunic	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	52	1648691	Tattered Dreadmist Robe	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:1518202:53	Tiraxis	53	3148685	Burnished Breastplate of Might	0	1	-1	1	1	0	0	975001	800					2026-09-01 00:53:56
Darkmoon	Season 10 Wildcard	900007	900007:22780:110	Tiraxis	1	22780	White Murloc Egg	0	1	1	1	1	0	0	975001	1500					2026-09-01 00:53:42
Darkmoon	Season 10 Wildcard	900007	900007:22780:110	Tiraxis	2	29462	Yeti's Blade	0	1	1	1	1	0	0	975001	300					2026-09-01 00:53:42
Darkmoon	Season 10 Wildcard	900007	900007:22780:110	Tiraxis	3	32498	Fortune Coin	0	1	1	1	1	0	0	975001	1500					2026-09-01 00:53:42
Darkmoon	Season 10 Wildcard	900007	900007:22780:110	Tiraxis	4	45727	Melkior, Emberforgerd Beholder	0	1	1	1	1	0	0	975001	800					2026-09-01 00:53:42
Darkmoon	Season 10 Wildcard	900007	900007:22780:110	Tiraxis	5	49344	Yaldaboath, End of Souls	0	1	1	1	1	0	0	975001	800					2026-09-01 00:53:42
Darkmoon	Season 10 Wildcard	900007	900007:22780:110	Tiraxis	6	50043	Ebonshade Chieftain's Cleaver	0	1	1	1	1	0	0	975001	1200					2026-09-01 00:53:42
Darkmoon	Season 10 Wildcard	900007	900007:22780:110	Tiraxis	7	52691	Drak'Tharon Bonecleaver	0	1	1	1	1	0	0	975001	1000					2026-09-01 00:53:42
